Mach-Number,temperature,f,Mic1,Mic2,Mic3,Mic4,Mic5,Mic6,Mic7,Mic8,Mic9,Mic10,Mic11,Mic12,Mic13,Mic14,Mic15,Mic16,Mic17,Mic18,Mic19,Mic20,Mic21,Mic22,Mic23,Mic24,case
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.010000000000000000e+03+0.000000000000000000e+00j), (-4.045841217041015625e+00-8.921323418617248535e-01j), (-4.044313430786132812e+00+3.178311109542846680e+00j), (-3.595870018005371094e+00+3.997910022735595703e+00j), (-3.014724969863891602e+00+4.660882472991943359e+00j), (-2.287114143371582031e+00+5.107283592224121094e+00j), (-6.700895428657531738e-01+5.483170986175537109e+00j), (2.313774675130844116e-01+5.326174736022949219e+00j), (1.762588322162628174e-01+5.355067253112792969e+00j), (1.819132566452026367e+00+4.418341636657714844e+00j), (3.210831165313720703e+00+2.820983409881591797e+00j), (3.192958831787109375e+00+2.816275835037231445e+00j), (4.060499191284179688e+00-1.438746809959411621e+00j), (3.665283679962158203e+00+4.272802352905273438e+00j), (-7.722989469766616821e-02+4.685817718505859375e+00j), (-1.056634783744812012e+00+4.262015819549560547e+00j), (-2.022683382034301758e+00+3.701896429061889648e+00j), (-2.903331041336059570e+00+2.993657827377319336e+00j), (-4.202424049377441406e+00+1.163288712501525879e+00j), (-4.628057003021240234e+00+2.032156586647033691e-01j), (-4.619339942932128906e+00+1.752718091011047363e-01j), (-4.915846824645996094e+00-1.804624438285827637e+00j), (-4.324677467346191406e+00-3.598899126052856445e+00j), (-4.326445579528808594e+00-3.613684177398681641e+00j), (-1.396849036216735840e+00-5.285246849060058594e+00j), (1.000000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.010000000000000000e+03+0.000000000000000000e+00j), (1.984503865242004395e+00+2.475865125656127930e+00j), (3.950710058212280273e+00-2.577198743820190430e-01j), (4.077410221099853516e+00-1.012820005416870117e+00j), (4.024719715118408203e+00-1.728452444076538086e+00j), (3.815768003463745117e+00-2.378656864166259766e+00j), (3.011958122253417969e+00-3.388920307159423828e+00j), (2.394425153732299805e+00-3.712939500808715820e+00j), (2.442031621932983398e+00-3.712688684463500977e+00j), (1.006731152534484863e+00-3.860706806182861328e+00j), (-5.935582518577575684e-01-3.448741197586059570e+00j), (-5.802338123321533203e-01-3.437659502029418945e+00j), (-3.096853256225585938e+00-9.985955953598022461e-01j), (-4.871297478675842285e-01-4.416402339935302734e+00j), (2.155730962753295898e+00-2.793586254119873047e+00j), (2.608456134796142578e+00-2.019482135772705078e+00j), (2.997201919555664062e+00-1.199633717536926270e+00j), (3.252490997314453125e+00-3.138678669929504395e-01j), (3.265713930130004883e+00+1.462880134582519531e+00j), (3.125265836715698242e+00+2.271316051483154297e+00j), (3.096576452255249023e+00+2.288829803466796875e+00j), (2.398591279983520508e+00+3.645928382873535156e+00j), (1.217298388481140137e+00+4.451956272125244141e+00j), (1.197996616363525391e+00+4.461983203887939453e+00j), (-1.437732815742492676e+00+3.997032880783081055e+00j), (1.100000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.010000000000000000e+03+0.000000000000000000e+00j), (2.494162797927856445e+00-7.998198270797729492e-01j), (9.738575220108032227e-01-3.101209640502929688e+00j), (4.216229915618896484e-01-3.410279989242553711e+00j), (-1.368608474731445312e-01-3.585070610046386719e+00j), (-7.044866085052490234e-01-3.619832754135131836e+00j), (-1.716550827026367188e+00-3.296125888824462891e+00j), (-2.151817798614501953e+00-2.910900831222534180e+00j), (-2.137517452239990234e+00-2.949814081192016602e+00j), (-2.674305200576782227e+00-1.895842552185058594e+00j), (-2.833108425140380859e+00-5.357301235198974609e-01j), (-2.821286439895629883e+00-5.490686297416687012e-01j), (-1.690882682800292969e+00+2.090863943099975586e+00j), (-3.538888216018676758e+00-9.090601205825805664e-01j), (-1.525857329368591309e+00-2.478288412094116211e+00j), (-7.981882691383361816e-01-2.610462665557861328e+00j), (-5.770558118820190430e-02-2.668347597122192383e+00j), (6.782727837562561035e-01-2.613090515136718750e+00j), (2.061776638031005859e+00-2.117928266525268555e+00j), (2.636207103729248047e+00-1.768113136291503906e+00j), (2.639125823974609375e+00-1.733946442604064941e+00j), (3.477162837982177734e+00-8.059153556823730469e-01j), (3.766055583953857422e+00+3.329850137233734131e-01j), (3.757554054260253906e+00+3.575184643268585205e-01j), (2.654062509536743164e+00+2.260798215866088867e+00j), (1.200000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.010000000000000000e+03+0.000000000000000000e+00j), (-5.972990989685058594e-01+3.498465061187744141e+00j), (3.123594522476196289e+00+3.152061223983764648e+00j), (3.841409921646118164e+00+2.698980093002319336e+00j), (4.412671566009521484e+00+2.135400295257568359e+00j), (4.798978805541992188e+00+1.484756588935852051e+00j), (5.047389984130859375e+00+6.362929940223693848e-02j), (4.857697010040283203e+00-6.969166994094848633e-01j), (4.885208129882812500e+00-6.459252834320068359e-01j), (3.965549468994140625e+00-1.978677868843078613e+00j), (2.429421186447143555e+00-3.028521299362182617e+00j), (2.432205200195312500e+00-3.011532783508300781e+00j), (-1.460715889930725098e+00-3.347868442535400391e+00j), (3.389214515686035156e+00-3.649900913238525391e+00j), (3.966303110122680664e+00-2.442520409822463989e-01j), (3.644184589385986328e+00+6.983595490455627441e-01j), (3.234140872955322266e+00+1.617744803428649902e+00j), (2.682629823684692383e+00+2.473953247070312500e+00j), (1.179492235183715820e+00+3.793509006500244141e+00j), (3.919940888881683350e-01+4.260484695434570312e+00j), (3.607332706451416016e-01+4.253367424011230469e+00j), (-1.305747747421264648e+00+4.668852329254150391e+00j), (-2.865796327590942383e+00+4.262271881103515625e+00j), (-2.878324985504150391e+00+4.247203826904296875e+00j), (-4.449682235717773438e+00+1.710468649864196777e+00j), (1.300000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.010000000000000000e+03+0.000000000000000000e+00j), (-3.050747394561767578e+00+1.806360840797424316e+00j), (-2.723478078842163086e-01+4.450311183929443359e+00j), (5.540800094604492188e-01+4.717589855194091797e+00j), (1.353521466255187988e+00+4.769083023071289062e+00j), (2.109832048416137695e+00+4.643931388854980469e+00j), (3.364480972290039062e+00+3.918084621429443359e+00j), (3.809933900833129883e+00+3.276401519775390625e+00j), (3.802102327346801758e+00+3.326494693756103516e+00j), (4.174284458160400391e+00+1.755931019783020020e+00j), (3.949309110641479492e+00-8.404656499624252319e-02j), (3.938926219940185547e+00-7.776178419589996338e-02j), (1.565553665161132812e+00-3.278805732727050781e+00j), (5.031683921813964844e+00+7.224289327859878540e-02j), (2.793971776962280273e+00+2.794000387191772461e+00j), (1.841678500175476074e+00+3.175135850906372070e+00j), (8.750296831130981445e-01+3.487891197204589844e+00j), (-1.506521105766296387e-01+3.666319608688354492e+00j), (-2.164782285690307617e+00+3.428657531738281250e+00j), (-3.036734104156494141e+00+3.138827800750732422e+00j), (-3.061685800552368164e+00+3.119312286376953125e+00j), (-4.486680507659912109e+00+2.154390811920166016e+00j), (-5.204440116882324219e+00+7.107389569282531738e-01j), (-5.192709445953369141e+00+6.848028898239135742e-01j), (-4.275640964508056641e+00-2.162036180496215820e+00j), (1.400000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.010000000000000000e+03+0.000000000000000000e+00j), (-1.507282137870788574e+00-3.930813670158386230e-01j), (-1.455309987068176270e+00+1.320112109184265137e+00j), (-1.268650054931640625e+00+1.662729978561401367e+00j), (-1.035342812538146973e+00+1.936754465103149414e+00j), (-7.551902532577514648e-01+2.141056299209594727e+00j), (-1.348270028829574585e-01+2.300687313079833984e+00j), (2.048262208700180054e-01+2.243826389312744141e+00j), (1.817762553691864014e-01+2.262645959854125977e+00j), (7.892689108848571777e-01+1.888217329978942871e+00j), (1.282029032707214355e+00+1.225219845771789551e+00j), (1.276416063308715820e+00+1.227668642997741699e+00j), (1.507670640945434570e+00-5.318688750267028809e-01j), (1.577338099479675293e+00+1.588032364845275879e+00j), (-2.587015973404049873e-03+1.733055233955383301e+00j), (-4.285390973091125488e-01+1.561312198638916016e+00j), (-8.338785171508789062e-01+1.356637597084045410e+00j), (-1.212918281555175781e+00+1.085177302360534668e+00j), (-1.771878123283386230e+00+3.927781581878662109e-01j), (-1.969228148460388184e+00+2.683993801474571228e-02j), (-1.961163759231567383e+00+1.569693721830844879e-02j), (-2.108654022216796875e+00-7.325183749198913574e-01j), (-1.882884383201599121e+00-1.400181055068969727e+00j), (-1.872399210929870605e+00-1.404697299003601074e+00j), (-6.788884401321411133e-01-2.008052825927734375e+00j), (1.500000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.040000000000000000e+03+0.000000000000000000e+00j), (6.019831657409667969e+00-9.516339898109436035e-01j), (7.547365665435791016e+00+2.485046625137329102e+00j), (7.290900230407714844e+00+3.143069982528686523e+00j), (6.830774307250976562e+00+3.771304607391357422e+00j), (6.072846412658691406e+00+4.208141326904296875e+00j), (4.091231346130371094e+00+4.791166305541992188e+00j), (2.849397897720336914e+00+4.826030254364013672e+00j), (2.909910202026367188e+00+4.881894588470458984e+00j), (1.352105140686035156e-01+4.706498622894287109e+00j), (-2.744849443435668945e+00+3.897019624710083008e+00j), (-2.691580057144165039e+00+3.917236566543579102e+00j), (-6.994559288024902344e+00+1.387446522712707520e+00j), (3.460270643234252930e+00-6.682359218597412109e+00j), (-6.537316441535949707e-01-5.124407768249511719e+00j), (-1.750318408012390137e+00-4.246234416961669922e+00j), (-2.854061365127563477e+00-3.349314928054809570e+00j), (-3.865174293518066406e+00-2.298148393630981445e+00j), (-5.561623096466064453e+00-1.180954128503799438e-01j), (-6.069934368133544922e+00+9.952422976493835449e-01j), (-6.172230243682861328e+00+9.818271398544311523e-01j), (-6.726966857910156250e+00+2.957188367843627930e+00j), (-6.493696212768554688e+00+4.521336555480957031e+00j), (-6.487947463989257812e+00+4.493899345397949219e+00j), (-3.568989992141723633e+00+5.685737609863281250e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.040000000000000000e+03+0.000000000000000000e+00j), (2.077356576919555664e+00+1.862965226173400879e+00j), (1.328698158264160156e+00+3.349493503570556641e+00j), (1.027729988098144531e+00+3.433330059051513672e+00j), (6.741489768028259277e-01+3.435050964355468750e+00j), (3.014877736568450928e-01+3.300912618637084961e+00j), (-4.768555760383605957e-01+2.757920026779174805e+00j), (-8.476002216339111328e-01+2.317446947097778320e+00j), (-8.479819893836975098e-01+2.364454507827758789e+00j), (-1.595842719078063965e+00+1.342378735542297363e+00j), (-2.149029731750488281e+00+1.235814243555068970e-01j), (-2.140398740768432617e+00+1.276251822710037231e-01j), (-2.516254663467407227e+00-2.051333427429199219e+00j), (3.344785928726196289e+00-7.185011506080627441e-01j), (1.649718999862670898e+00-1.689981698989868164e+00j), (1.036052823066711426e+00-1.808137655258178711e+00j), (4.017459750175476074e-01-1.928792476654052734e+00j), (-2.535589039325714111e-01-1.971055388450622559e+00j), (-1.509390592575073242e+00-1.934312582015991211e+00j), (-2.054862022399902344e+00-1.794300317764282227e+00j), (-2.077536344528198242e+00-1.827135682106018066e+00j), (-2.941367387771606445e+00-1.451287865638732910e+00j), (-3.452348709106445312e+00-9.457550644874572754e-01j), (-3.433351993560791016e+00-9.496634006500244141e-01j), (-3.045293807983398438e+00+3.819311261177062988e-01j), (1.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.040000000000000000e+03+0.000000000000000000e+00j), (2.585738897323608398e+00-2.168698906898498535e-01j), (3.122575521469116211e+00+1.276597380638122559e+00j), (2.984719991683959961e+00+1.538450002670288086e+00j), (2.764204502105712891e+00+1.791967749595642090e+00j), (2.440218687057495117e+00+1.952680826187133789e+00j), (1.576235532760620117e+00+2.142562627792358398e+00j), (1.039440274238586426e+00+2.107236862182617188e+00j), (1.064544677734375000e+00+2.139972686767578125e+00j), (-9.354319423437118530e-02+1.979694604873657227e+00j), (-1.285324931144714355e+00+1.552798509597778320e+00j), (-1.286224246025085449e+00+1.563575029373168945e+00j), (-3.000623226165771484e+00+3.731690943241119385e-01j), (1.662545084953308105e+00-2.724920988082885742e+00j), (-1.125054508447647095e-01-2.193360090255737305e+00j), (-6.027227044105529785e-01-1.851998567581176758e+00j), (-1.093551635742187500e+00-1.504382491111755371e+00j), (-1.547621011734008789e+00-1.091656565666198730e+00j), (-2.335713148117065430e+00-2.144340127706527710e-01j), (-2.578346729278564453e+00+2.320595830678939819e-01j), (-2.619754791259765625e+00+2.264149188995361328e-01j), (-2.919265985488891602e+00+1.052881240844726562e+00j), (-2.872180223464965820e+00+1.726084113121032715e+00j), (-2.866198301315307617e+00+1.709693908691406250e+00j), (-1.685858368873596191e+00+2.308011293411254883e+00j), (2.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.040000000000000000e+03+0.000000000000000000e+00j), (2.145158797502517700e-01-2.534903049468994141e+00j), (1.713658928871154785e+00-2.842394351959228516e+00j), (1.938109993934631348e+00-2.667129993438720703e+00j), (2.145943403244018555e+00-2.415107488632202148e+00j), (2.236680746078491211e+00-2.074204683303833008e+00j), (2.277902603149414062e+00-1.208687543869018555e+00j), (2.171282052993774414e+00-6.938582062721252441e-01j), (2.199975967407226562e+00-7.168803215026855469e-01j), (1.862010478973388672e+00+3.919407725334167480e-01j), (1.267089366912841797e+00+1.481230139732360840e+00j), (1.281361579895019531e+00+1.475732684135437012e+00j), (-1.265452057123184204e-01+2.978322505950927734e+00j), (-2.389782667160034180e+00-2.030710697174072266e+00j), (-2.121757507324218750e+00-2.426514178514480591e-01j), (-1.867216587066650391e+00+2.789421379566192627e-01j), (-1.600621700286865234e+00+8.156638145446777344e-01j), (-1.260880708694458008e+00+1.312374711036682129e+00j), (-5.256888270378112793e-01+2.215373516082763672e+00j), (-1.249055415391921997e-01+2.527596473693847656e+00j), (-1.381661891937255859e-01+2.560761928558349609e+00j), (6.060483455657958984e-01+2.976009607315063477e+00j), (1.251547574996948242e+00+3.044737339019775391e+00j), (1.244289398193359375e+00+3.034933567047119141e+00j), (1.968812227249145508e+00+1.995068311691284180e+00j), (3.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.040000000000000000e+03+0.000000000000000000e+00j), (-2.798043727874755859e+00-1.346388459205627441e+00j), (-2.491166353225708008e+00-3.195524692535400391e+00j), (-2.196059942245483398e+00-3.385799884796142578e+00j), (-1.822700738906860352e+00-3.498582124710083008e+00j), (-1.390558362007141113e+00-3.476072072982788086e+00j), (-3.846667706966400146e-01-3.130802869796752930e+00j), (1.617804020643234253e-01-2.777725934982299805e+00j), (1.468956619501113892e-01-2.814872264862060547e+00j), (1.256622552871704102e+00-1.957274198532104492e+00j), (2.251811742782592773e+00-8.122183084487915039e-01j), (2.245354175567626953e+00-8.234447240829467773e-01j), (3.341810226440429688e+00+1.424954652786254883e+00j), (-3.361547708511352539e+00+1.837944030761718750e+00j), (-1.196425437927246094e+00+2.320449352264404297e+00j), (-4.875592589378356934e-01+2.250440597534179688e+00j), (2.287079989910125732e-01+2.182695150375366211e+00j), (9.503201246261596680e-01+2.018082857131958008e+00j), (2.296131610870361328e+00+1.579468131065368652e+00j), (2.825288534164428711e+00+1.249004006385803223e+00j), (2.864480972290039062e+00+1.284329056739807129e+00j), (3.664007663726806641e+00+6.101645231246948242e-01j), (4.017743587493896484e+00-9.100652486085891724e-02j), (4.004602909088134766e+00-7.830835878849029541e-02j), (3.128925800323486328e+00-1.380777239799499512e+00j), (4.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.040000000000000000e+03+0.000000000000000000e+00j), (1.782265782356262207e+00+3.962042033672332764e-01j), (1.864917278289794922e+00+1.483201265335083008e+00j), (1.727830052375793457e+00+1.628200054168701172e+00j), (1.530322074890136719e+00+1.744631767272949219e+00j), (1.278752088546752930e+00+1.780868887901306152e+00j), (6.612520217895507812e-01+1.721631288528442383e+00j), (3.065703213214874268e-01+1.593759179115295410e+00j), (3.147204518318176270e-01+1.619126558303833008e+00j), (-4.405230581760406494e-01+1.272889733314514160e+00j), (-1.166910409927368164e+00+7.565363645553588867e-01j), (-1.163032889366149902e+00+7.623215913772583008e-01j), (-2.109232187271118164e+00-3.632783591747283936e-01j), (1.671332240104675293e+00-1.517950296401977539e+00j), (3.727584183216094971e-01-1.480502605438232422e+00j), (-2.309081330895423889e-02-1.332323074340820312e+00j), (-4.221649169921875000e-01-1.193283200263977051e+00j), (-8.177423477172851562e-01-1.003468275070190430e+00j), (-1.519598364830017090e+00-5.641431808471679688e-01j), (-1.780204892158508301e+00-3.009075820446014404e-01j), (-1.809889078140258789e+00-3.177182972431182861e-01j), (-2.176301479339599609e+00+1.735500544309616089e-01j), (-2.284795522689819336e+00+6.199293136596679688e-01j), (-2.273814201354980469e+00+6.111220121383666992e-01j), (-1.598129510879516602e+00+1.211381316184997559e+00j), (5.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.040000000000000000e+03+0.000000000000000000e+00j), (-2.197997093200683594e+00-3.352801084518432617e+00j), (-6.445385217666625977e-01-5.074321746826171875e+00j), (-1.972319930791854858e-01-5.066559791564941406e+00j), (2.979904711246490479e-01-4.921719551086425781e+00j), (7.580557465553283691e-01-4.587091445922851562e+00j), (1.648536920547485352e+00-3.555098056793212891e+00j), (2.020152091979980469e+00-2.807992696762084961e+00j), (2.035730600357055664e+00-2.861883878707885742e+00j), (2.695439338684082031e+00-1.187420248985290527e+00j), (3.030075550079345703e+00+6.767389774322509766e-01j), (3.035438299179077148e+00+6.694625616073608398e-01j), (2.749605417251586914e+00+3.747984647750854492e+00j), (-4.865633487701416016e+00-1.905695348978042603e-01j), (-2.911250114440917969e+00+1.733497738838195801e+00j), (-2.112198352813720703e+00+2.107295989990234375e+00j), (-1.293464660644531250e+00+2.507362365722656250e+00j), (-4.109975099563598633e-01+2.803801059722900391e+00j), (1.347977280616760254e+00+3.181613683700561523e+00j), (2.141661167144775391e+00+3.178313255310058594e+00j), (2.160497665405273438e+00+3.237677574157714844e+00j), (3.497900009155273438e+00+3.034739732742309570e+00j), (4.383468627929687500e+00+2.508372545242309570e+00j), (4.354889869689941406e+00+2.509993553161621094e+00j), (4.350482940673828125e+00+5.547930598258972168e-01j), (6.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.040000000000000000e+03+0.000000000000000000e+00j), (-5.503489375114440918e-01+1.154813528060913086e+00j), (-1.296320438385009766e+00+1.040602564811706543e+00j), (-1.373970031738281250e+00+9.202070236206054688e-01j), (-1.416548490524291992e+00+7.716332077980041504e-01j), (-1.395824313163757324e+00+5.898212194442749023e-01j), (-1.265139818191528320e+00+1.719386279582977295e-01j), (-1.121590137481689453e+00-4.413746669888496399e-02j), (-1.131458878517150879e+00-4.955934360623359680e-02j), (-7.804386615753173828e-01-5.050366520881652832e-01j), (-3.190388977527618408e-01-9.140082001686096191e-01j), (-3.219304680824279785e-01-9.201353192329406738e-01j), (5.787187814712524414e-01-1.376631498336791992e+00j), (7.670141458511352539e-01+1.372122526168823242e+00j), (9.423368573188781738e-01+4.979098439216613770e-01j), (9.106450676918029785e-01+2.102923244237899780e-01j), (8.845319747924804688e-01-8.409153670072555542e-02j), (8.078053593635559082e-01-3.908241093158721924e-01j), (6.242311000823974609e-01-9.389312267303466797e-01j), (4.901986718177795410e-01-1.154305458068847656e+00j), (5.041838884353637695e-01-1.164042472839355469e+00j), (2.267715036869049072e-01-1.498010873794555664e+00j), (-5.525808036327362061e-02-1.644923329353332520e+00j), (-5.666970461606979370e-02-1.631303548812866211e+00j), (-5.666155815124511719e-01-1.292898654937744141e+00j), (7.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.040000000000000000e+03+0.000000000000000000e+00j), (5.630959987640380859e+00+1.103014588356018066e+00j), (3.056813478469848633e+00-3.319725036621093750e+00j), (1.974439978599548340e+00-4.153679847717285156e+00j), (7.781214118003845215e-01-4.777037143707275391e+00j), (-4.442337751388549805e-01-5.197387218475341797e+00j), (-2.791680097579956055e+00-5.388663768768310547e+00j), (-3.858731031417846680e+00-5.103889942169189453e+00j), (-3.832630395889282227e+00-5.152546405792236328e+00j), (-5.423585891723632812e+00-3.962446689605712891e+00j), (-6.188924789428710938e+00-2.162567615509033203e+00j), (-6.175092697143554688e+00-2.160089492797851562e+00j), (-4.576244354248046875e+00+2.060963153839111328e+00j), (-7.032350301742553711e-01-4.752969264984130859e+00j), (4.207563877105712891e+00-4.771543502807617188e+00j), (5.079349040985107422e+00-4.187991142272949219e+00j), (5.826707363128662109e+00-3.475663185119628906e+00j), (6.336520195007324219e+00-2.624052762985229492e+00j), (6.467119693756103516e+00-5.936235189437866211e-01j), (6.179485321044921875e+00+4.670446813106536865e-01j), (6.158077716827392578e+00+4.670715332031250000e-01j), (4.831544399261474609e+00+2.443681240081787109e+00j), (2.577690839767456055e+00+3.957426548004150391e+00j), (2.565059661865234375e+00+3.991755485534667969e+00j), (-2.738524913787841797e+00+4.667817115783691406e+00j), (8.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.040000000000000000e+03+0.000000000000000000e+00j), (-9.101960062980651855e-01-4.370809078216552734e+00j), (-3.271274805068969727e+00-1.359656214714050293e+00j), (-3.555119991302490234e+00-3.703790009021759033e-01j), (-3.643166542053222656e+00+6.560015678405761719e-01j), (-3.570504665374755859e+00+1.640647768974304199e+00j), (-3.010906696319580078e+00+3.381153345108032227e+00j), (-2.486629486083984375e+00+4.077198505401611328e+00j), (-2.530186414718627930e+00+4.058518409729003906e+00j), (-1.208760261535644531e+00+4.891984939575195312e+00j), (3.171652257442474365e-01+4.981723308563232422e+00j), (3.168651163578033447e-01+4.963176250457763672e+00j), (2.864127159118652344e+00+2.739224672317504883e+00j), (-3.308249950408935547e+00+1.868419766426086426e+00j), (-4.622240543365478516e+00-1.571186900138854980e+00j), (-4.443832874298095703e+00-2.351457357406616211e+00j), (-4.110893249511718750e+00-3.076242446899414062e+00j), (-3.610576391220092773e+00-3.674418210983276367e+00j), (-2.146495819091796875e+00-4.342696666717529297e+00j), (-1.299564123153686523e+00-4.434418201446533203e+00j), (-1.300429463386535645e+00-4.422059535980224609e+00j), (5.096300840377807617e-01-4.060696125030517578e+00j), (2.230222463607788086e+00-2.905179023742675781e+00j), (2.263281106948852539e+00-2.905242443084716797e+00j), (4.200120449066162109e+00+6.107446551322937012e-01j), (9.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.040000000000000000e+03+0.000000000000000000e+00j), (-1.921187639236450195e+00+3.800252437591552734e+00j), (1.708892345428466797e+00+2.926361560821533203e+00j), (2.525700092315673828e+00+2.333060026168823242e+00j), (3.203192234039306641e+00+1.620352625846862793e+00j), (3.748011350631713867e+00+8.349559307098388672e-01j), (4.358110904693603516e+00-8.032922148704528809e-01j), (4.375183105468750000e+00-1.629167914390563965e+00j), (4.402560710906982422e+00-1.590210556983947754e+00j), (3.891780376434326172e+00-2.987797498703002930e+00j), (2.763958692550659180e+00-3.938817262649536133e+00j), (2.765227794647216797e+00-3.921220302581787109e+00j), (-5.486809611320495605e-01-3.721286296844482422e+00j), (3.577477693557739258e+00+4.926383197307586670e-01j), (2.540956258773803711e+00+3.932799100875854492e+00j), (1.945019960403442383e+00+4.426824569702148438e+00j), (1.274528980255126953e+00+4.802925109863281250e+00j), (5.487380623817443848e-01+4.978951454162597656e+00j), (-9.528461098670959473e-01+4.635333538055419922e+00j), (-1.639340400695800781e+00+4.220530509948730469e+00j), (-1.629415035247802734e+00+4.214061260223388672e+00j), (-2.780411005020141602e+00+2.870178699493408203e+00j), (-3.390810251235961914e+00+9.636340141296386719e-01j), (-3.412080287933349609e+00+9.575406312942504883e-01j), (-2.802253961563110352e+00-2.905802965164184570e+00j), (1.000000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.040000000000000000e+03+0.000000000000000000e+00j), (4.518104076385498047e+00-1.037686944007873535e+00j), (1.150985598564147949e+00-3.313171148300170898e+00j), (8.009640127420425415e-02-3.562210083007812500e+00j), (-1.004672765731811523e+00-3.605267047882080078e+00j), (-2.048460245132446289e+00-3.507249116897583008e+00j), (-3.835822105407714844e+00-2.862909793853759766e+00j), (-4.531853675842285156e+00-2.311215162277221680e+00j), (-4.521746635437011719e+00-2.362820148468017578e+00j), (-5.303942203521728516e+00-9.923532009124755859e-01j), (-5.274634361267089844e+00+5.359954237937927246e-01j), (-5.259006500244140625e+00+5.314895510673522949e-01j), (-2.706258058547973633e+00+2.976139307022094727e+00j), (-1.939173460006713867e+00-3.289378166198730469e+00j), (1.565542578697204590e+00-4.920755386352539062e+00j), (2.370780467987060547e+00-4.773280143737792969e+00j), (3.136934995651245117e+00-4.498339653015136719e+00j), (3.746152639389038086e+00-4.029328346252441406e+00j), (4.456320762634277344e+00-2.577700376510620117e+00j), (4.573572158813476562e+00-1.708033680915832520e+00j), (4.560135841369628906e+00-1.699804782867431641e+00j), (4.191708087921142578e+00+1.883209794759750366e-01j), (3.017659187316894531e+00+2.052622318267822266e+00j), (3.023066520690917969e+00+2.079717874526977539e+00j), (-6.027337312698364258e-01+4.339849472045898438e+00j), (1.100000000000000000e+01+0.000000000000000000e+00j)
