# Mach-Number upstream,Mach-Number downstream,temperature upstream,temperature downstream,f,Mic1 US,Mic2 US,Mic3 US,Mic1 Liner,Mic2 Liner,Mic3 Liner,Mic4 Liner,Mic5 Liner,Mic6 Liner,Mic7 Liner,Mic8 Liner,Mic9 Liner,Mic10 Liner,Mic1 DS,Mic2 DS,Mic3 DS,case
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (7.600000000000000000e+02+0.000000000000000000e+00j), (-1.292435765266418457e+00+2.250202745199203491e-02j), (9.044223427772521973e-01+1.097302913665771484e+00j), (9.577683806419372559e-01+3.151406645774841309e-01j), (2.173051796853542328e-02-1.432393550872802734e+00j), (-4.949050545692443848e-01-1.218697428703308105e+00j), (-8.485299348831176758e-01-8.341621160507202148e-01j), (-9.000717401504516602e-01-3.015471696853637695e-01j), (-7.053416967391967773e-01+2.033167332410812378e-01j), (-5.074256062507629395e-01+6.551256775856018066e-01j), (-2.907977104187011719e-01+9.162896275520324707e-01j), (-8.996559679508209229e-02+9.064722657203674316e-01j), (5.182153731584548950e-02+6.453725099563598633e-01j), (1.756519377231597900e-01+1.811284422874450684e-01j), (4.617746546864509583e-02-3.221040666103363037e-01j), (-3.844337165355682373e-01-3.254842758178710938e-02j), (8.116704225540161133e-02+2.138379663228988647e-01j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (7.600000000000000000e+02+0.000000000000000000e+00j), (-6.459437608718872070e-01+1.210091233253479004e+00j), (1.492122769355773926e+00-2.903762757778167725e-01j), (7.928362488746643066e-01-7.363957762718200684e-01j), (-1.326845884323120117e+00-7.433179616928100586e-01j), (-1.394113540649414062e+00-1.426926106214523315e-01j), (-1.210257291793823242e+00+3.730895221233367920e-01j), (-7.346467971801757812e-01+7.026605010032653809e-01j), (-1.594399958848953247e-01+7.900371551513671875e-01j), (3.544341027736663818e-01+7.703390717506408691e-01j), (7.111756205558776855e-01+7.253432869911193848e-01j), (7.918343544006347656e-01+5.304391384124755859e-01j), (6.161233782768249512e-01+2.711314857006072998e-01j), (2.364955395460128784e-01-6.879857927560806274e-02j), (-2.569046616554260254e-01-2.206372022628784180e-01j), (-2.096767872571945190e-01+3.291572034358978271e-01j), (2.458509355783462524e-01+2.688745222985744476e-02j), (1.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (7.600000000000000000e+02+0.000000000000000000e+00j), (-1.430970430374145508e-01+2.927834689617156982e-01j), (2.340771555900573730e-01-1.926932185888290405e-01j), (3.387784659862518311e-01+2.655188366770744324e-02j), (-3.157528340816497803e-01+8.112226612865924835e-03j), (-3.533999025821685791e-01-2.375481873750686646e-01j), (-1.934234797954559326e-01-4.436189234256744385e-01j), (1.340842694044113159e-01-5.045461058616638184e-01j), (5.046164989471435547e-01-3.242087066173553467e-01j), (7.428237199783325195e-01+1.170016527175903320e-01j), (5.874914526939392090e-01+6.743654608726501465e-01j), (6.160033494234085083e-02+1.053937435150146484e+00j), (-7.005296349525451660e-01+1.016105532646179199e+00j), (-1.366357088088989258e+00+3.723192214965820312e-01j), (1.343565821647644043e+00+3.203327357769012451e-01j), (5.690771937370300293e-01+1.303644180297851562e+00j), (1.318679936230182648e-02-1.479500651359558105e+00j), (2.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (7.700000000000000000e+02+0.000000000000000000e+00j), (-1.467474102973937988e+00+8.890063166618347168e-01j), (1.722846388816833496e+00+6.213892698287963867e-01j), (1.346587300300598145e+00-2.997419536113739014e-01j), (-9.405689835548400879e-01-1.575409531593322754e+00j), (-1.440667986869812012e+00-9.692552685737609863e-01j), (-1.593903064727783203e+00-3.188448250293731689e-01j), (-1.290763378143310547e+00+3.029271960258483887e-01j), (-6.918572187423706055e-01+7.247726917266845703e-01j), (-8.719910681247711182e-02+1.019700169563293457e+00j), (4.284793436527252197e-01+1.195563554763793945e+00j), (6.959439516067504883e-01+1.071981668472290039e+00j), (6.529165506362915039e-01+7.225170731544494629e-01j), (4.124936163425445557e-01+1.480037420988082886e-01j), (-2.100735157728195190e-01-4.865232408046722412e-01j), (-3.974001109600067139e-01+2.018581032752990723e-01j), (2.176496386528015137e-01+2.170483618974685669e-01j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (7.700000000000000000e+02+0.000000000000000000e+00j), (-5.426512956619262695e-01+1.711169362068176270e+00j), (1.787209153175354004e+00-7.126997709274291992e-01j), (8.369436860084533691e-01-1.191173791885375977e+00j), (-1.829017519950866699e+00-5.855793952941894531e-01j), (-1.798209190368652344e+00+2.537517547607421875e-01j), (-1.468729376792907715e+00+8.826432824134826660e-01j), (-7.995495200157165527e-01+1.152845501899719238e+00j), (-4.423196241259574890e-02+1.029242753982543945e+00j), (6.489963531494140625e-01+8.289731144905090332e-01j), (1.163205623626708984e+00+6.019766926765441895e-01j), (1.283406496047973633e+00+3.077504634857177734e-01j), (1.006399989128112793e+00+6.955740600824356079e-02j), (4.113737046718597412e-01-1.753287464380264282e-01j), (-5.026090741157531738e-01-2.302973270416259766e-01j), (-1.429996639490127563e-01+4.424555897712707520e-01j), (3.072788715362548828e-01-1.139196380972862244e-02j), (1.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (7.700000000000000000e+02+0.000000000000000000e+00j), (7.971127331256866455e-02+3.113739490509033203e-01j), (4.598374292254447937e-02-2.958484292030334473e-01j), (2.896515727043151855e-01-1.895865201950073242e-01j), (-2.412475645542144775e-01+2.016701549291610718e-01j), (-4.361060857772827148e-01+7.046563550829887390e-04j), (-4.261871278285980225e-01-2.733467221260070801e-01j), (-1.850236952304840088e-01-5.218453407287597656e-01j), (2.517625391483306885e-01-5.682627558708190918e-01j), (7.037547230720520020e-01-3.095740079879760742e-01j), (8.307201862335205078e-01+2.772794961929321289e-01j), (5.729910731315612793e-01+8.684146404266357422e-01j), (-1.290739774703979492e-01+1.205520033836364746e+00j), (-1.009192824363708496e+00+9.327922463417053223e-01j), (1.306200027465820312e+00-2.670007646083831787e-01j), (1.012781143188476562e+00+9.360228776931762695e-01j), (-5.224769711494445801e-01-1.327960610389709473e+00j), (2.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (7.800000000000000000e+02+0.000000000000000000e+00j), (-2.419555932283401489e-01+1.671736836433410645e+00j), (1.516800880432128906e+00-9.309704303741455078e-01j), (5.424194931983947754e-01-1.293946027755737305e+00j), (-1.750797152519226074e+00-2.015983164310455322e-01j), (-1.566025614738464355e+00+6.400381922721862793e-01j), (-1.149068713188171387e+00+1.218928337097167969e+00j), (-5.024927854537963867e-01+1.339943885803222656e+00j), (1.258613914251327515e-01+1.022140502929687500e+00j), (7.324391007423400879e-01+6.088221669197082520e-01j), (1.183190584182739258e+00+1.766128093004226685e-01j), (1.282068133354187012e+00-1.810098737478256226e-01j), (1.033057093620300293e+00-3.474040925502777100e-01j), (4.558583199977874756e-01-3.516796529293060303e-01j), (-6.594164371490478516e-01-3.403609618544578552e-02j), (-3.923921287059783936e-02+3.941427767276763916e-01j), (2.950620651245117188e-01-5.652588233351707458e-02j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (7.800000000000000000e+02+0.000000000000000000e+00j), (-7.012370824813842773e-01-3.813909590244293213e-01j), (4.464891552925109863e-01+6.381850242614746094e-01j), (-1.833165884017944336e-01+7.803460359573364258e-01j), (1.266915947198867798e-01-7.903948426246643066e-01j), (7.434292435646057129e-01-6.914079785346984863e-01j), (1.091891884803771973e+00-1.039866060018539429e-01j), (9.465663433074951172e-01+7.323099970817565918e-01j), (1.637985557317733765e-01+1.420121550559997559e+00j), (-1.009210228919982910e+00+1.421403288841247559e+00j), (-1.900218844413757324e+00+5.073545575141906738e-01j), (-2.039331912994384766e+00-9.493586421012878418e-01j), (-1.008750557899475098e+00-2.373075008392333984e+00j), (1.007190704345703125e+00-2.776041984558105469e+00j), (-2.303848028182983398e+00+1.712183833122253418e+00j), (-2.820382118225097656e+00-9.228378534317016602e-01j), (2.134091615676879883e+00+2.207174062728881836e+00j), (1.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (7.800000000000000000e+02+0.000000000000000000e+00j), (3.320471048355102539e-01+1.608994603157043457e-01j), (-2.115890532732009888e-01-2.917846143245697021e-01j), (6.940609961748123169e-02-3.588833808898925781e-01j), (-4.766426235437393188e-02+3.731990754604339600e-01j), (-3.345746695995330811e-01+3.224181532859802246e-01j), (-4.972546100616455078e-01+5.447891727089881897e-02j), (-4.328268170356750488e-01-3.305024504661560059e-01j), (-8.147554099559783936e-02-6.690651774406433105e-01j), (4.618475437164306641e-01-6.614574790000915527e-01j), (8.753759264945983887e-01-2.417465895414352417e-01j), (9.273861646652221680e-01+4.366084039211273193e-01j), (4.571353495121002197e-01+1.082409739494323730e+00j), (-4.652544558048248291e-01+1.272950172424316406e+00j), (1.071436166763305664e+00-7.903267741203308105e-01j), (1.294489860534667969e+00+4.225870370864868164e-01j), (-9.662556648254394531e-01-1.019167542457580566e+00j), (2.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (7.900000000000000000e+02+0.000000000000000000e+00j), (-7.616799473762512207e-01+1.623455166816711426e+00j), (1.822824120521545410e+00-4.825555086135864258e-01j), (8.693056702613830566e-01-1.198419094085693359e+00j), (-1.726495862007141113e+00-6.858399510383605957e-01j), (-1.719869732856750488e+00+3.339213430881500244e-01j), (-1.437382698059082031e+00+1.116802930831909180e+00j), (-8.354635834693908691e-01+1.441870212554931641e+00j), (-1.093207299709320068e-01+1.254877686500549316e+00j), (5.426391363143920898e-01+8.129062056541442871e-01j), (1.160609602928161621e+00+3.231398463249206543e-01j), (1.426672458648681641e+00-1.426886618137359619e-01j), (1.283299207687377930e+00-3.694599568843841553e-01j), (7.214724421501159668e-01-4.057400226593017578e-01j), (-8.692057132720947266e-01-1.671352982521057129e-01j), (-1.355379521846771240e-01+3.347190022468566895e-01j), (3.358590304851531982e-01+7.150325924158096313e-02j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (7.900000000000000000e+02+0.000000000000000000e+00j), (3.714018464088439941e-01+1.794370889663696289e+00j), (1.194731712341308594e+00-1.524946808815002441e+00j), (-2.449275925755500793e-02-1.517672657966613770e+00j), (-1.827664375305175781e+00+5.018213987350463867e-01j), (-1.196010947227478027e+00+1.322498202323913574e+00j), (-4.876092374324798584e-01+1.789283990859985352e+00j), (2.128382027149200439e-01+1.676543116569519043e+00j), (6.592412590980529785e-01+1.074144482612609863e+00j), (9.558202028274536133e-01+3.197601139545440674e-01j), (1.152109861373901367e+00-4.435938000679016113e-01j), (1.064279317855834961e+00-9.772536158561706543e-01j), (8.026179075241088867e-01-1.083962202072143555e+00j), (3.256831467151641846e-01-7.689834833145141602e-01j), (-7.970477342605590820e-01+4.051631391048431396e-01j), (1.002965494990348816e-01+3.606968522071838379e-01j), (3.171446025371551514e-01-1.616893708705902100e-01j), (1.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (7.900000000000000000e+02+0.000000000000000000e+00j), (-9.241120219230651855e-01+1.462928503751754761e-01j), (8.335062861442565918e-01+3.172709643840789795e-01j), (4.150426089763641357e-01+8.533567786216735840e-01j), (-3.837766945362091064e-01-8.566180467605590820e-01j), (2.265553474426269531e-01-1.166726708412170410e+00j), (8.825072050094604492e-01-8.210968375205993652e-01j), (1.222279429435729980e+00+7.267216593027114868e-02j), (9.027888178825378418e-01+1.208976864814758301e+00j), (-2.089499533176422119e-01+1.896943926811218262e+00j), (-1.518279790878295898e+00+1.507975935935974121e+00j), (-2.351723670959472656e+00+1.791133284568786621e-01j), (-2.026909589767456055e+00-1.686599016189575195e+00j), (-2.507659792900085449e-01-3.004983663558959961e+00j), (-1.529565930366516113e+00+2.521286249160766602e+00j), (-3.060747623443603516e+00+1.986243873834609985e-01j), (2.823041915893554688e+00+1.426962256431579590e+00j), (2.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (7.900000000000000000e+02+0.000000000000000000e+00j), (4.049282968044281006e-01-5.196440592408180237e-02j), (-3.546595573425292969e-01-1.484778523445129395e-01j), (-1.737977117300033569e-01-3.815879225730895996e-01j), (1.570365875959396362e-01+3.806507885456085205e-01j), (-1.172619089484214783e-01+5.065514445304870605e-01j), (-3.997636735439300537e-01+3.422186970710754395e-01j), (-5.319517850875854492e-01-5.224973335862159729e-02j), (-3.601998984813690186e-01-5.421036481857299805e-01j), (1.104637682437896729e-01-8.118673563003540039e-01j), (6.804207563400268555e-01-6.323574185371398926e-01j), (1.027482271194458008e+00-4.496601223945617676e-02j), (8.583202362060546875e-01+7.640896439552307129e-01j), (6.032309681177139282e-02+1.316592454910278320e+00j), (7.093046903610229492e-01-1.083818912506103516e+00j), (1.345039606094360352e+00-1.049735024571418762e-02j), (-1.210473775863647461e+00-6.846481561660766602e-01j), (3.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (8.000000000000000000e+02+0.000000000000000000e+00j), (-1.510261744260787964e-01+1.339851021766662598e+00j), (1.170839428901672363e+00-8.083035945892333984e-01j), (2.644946277141571045e-01-1.030417680740356445e+00j), (-1.381523966789245605e+00-1.750948838889598846e-02j), (-1.022881507873535156e+00+7.034711241722106934e-01j), (-5.546042919158935547e-01+1.204513192176818848e+00j), (-3.122410923242568970e-02+1.302003622055053711e+00j), (3.358968198299407959e-01+9.508160948753356934e-01j), (6.126977801322937012e-01+4.360888004302978516e-01j), (8.067384362220764160e-01-1.461948603391647339e-01j), (8.159096240997314453e-01-6.356196999549865723e-01j), (6.783359050750732422e-01-8.350984454154968262e-01j), (3.842067420482635498e-01-6.799818873405456543e-01j), (-7.418991923332214355e-01+2.859559357166290283e-01j), (-6.537323445081710815e-02+2.466788887977600098e-01j), (3.009432256221771240e-01-1.732975058257579803e-02j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j), (2.500000000000000000e-01+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (2.951499938964843750e+02+0.000000000000000000e+00j), (8.000000000000000000e+02+0.000000000000000000e+00j), (8.306418657302856445e-01+1.341799497604370117e+00j), (4.825576543807983398e-01-1.598222970962524414e+00j), (-4.964433610439300537e-01-1.135117530822753906e+00j), (-1.283308029174804688e+00+9.900603890419006348e-01j), (-4.312192201614379883e-01+1.372975230216979980e+00j), (3.675744831562042236e-01+1.483754277229309082e+00j), (9.195633530616760254e-01+1.193814277648925781e+00j), (1.018209576606750488e+00+6.248731017112731934e-01j), (9.064179062843322754e-01-3.517765924334526062e-02j), (6.256339550018310547e-01-7.016959190368652344e-01j), (2.541679739952087402e-01-1.155023217201232910e+00j), (-1.641208492219448090e-02-1.244561076164245605e+00j), (-1.715786904096603394e-01-8.906028270721435547e-01j), (-4.465256035327911377e-01+8.276495337486267090e-01j), (1.218715310096740723e-01+2.735179364681243896e-01j), (2.533090114593505859e-01-2.509638369083404541e-01j), (1.000000000000000000e+00+0.000000000000000000e+00j)
